,text,author,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
2911,"Collaboration and partnerships are one of the cornerstones to making DeFi more widespread, Can you share some of the partnerships you have formed with existing blockchain foundations recently?",1111470863,,,,,,,,,,,,,,,
2912,"but what happens is at a point when this are pumped out very hard , money will flow into altcoins sometimes",1111470863,,,,,,,,,,,,,,,
2913,Q:Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team?,1111470863,,,,,,,,,,,,,,,
2914,"What your plans in place for global expansion, are you focusing on only market at this time? Or focus on building and developing or getting customers and users, or partnerships?",1111470863,,,,,,,,,,,,,,,
2915,"Hi Mamoni, as mentioned earlier, this request is beyond the scope of OKEx community services. For other requests or questions, we will try our best to assist you. Thank you for your understanding",1111470863,,,,,,,,,,,,,,,
2916,"I think you guys are doing very well! I just have a question related to the financial situation: Considering the bear market that has now lasted for some time, and might continue to do so for even longer; how is the Klaytn doing in terms of funding to be able to keep up the development of the product and introduce new partnerships for years to come?",1111470863,,,,,,,,,,,,,,,
2917,"Q:Vast majority of Crypto projects are built just for the sole purpose of amassing wealth for themselves. So, I want to know the value you aim to add to crypto industry that will bring greater abundance to the industry?",1111470863,,,,,,,,,,,,,,,
2918,Why do you choose to name your project as Frontier what is the meaning of this? Where does this name derived and Any inspiration behind the name of the project?,1111470863,,,,,,,,,,,,,,,
2919,"For the success of the project, investors, communities and developers play an important role. What is your strategy for involving them?",1111470863,,,,,,,,,,,,,,,
2920,🏝Q.Many projects rug pulled and exit scam recently. Why should investors trust your project not to do the same?,1111470863,,,,,,,,,,,,,,,
2921,The cover protocol is not dead just the token. So you could be lucky and of sold high after the exploit and still get the tokens you sold back in a new form!,1111470863,,,,,,,,,,,,,,,
2922,"Now NFT tokens are gaining popularity. I know that you recently added support for NFT tokens to the app, I am interested in whether you will add the ability to trade them in the same way through your app?!) @Lord_beerus_samma",1111470863,,,,,,,,,,,,,,,
2923,"The price bounced back and it is trading near USD 17,000. On the upside, an initial resistance is at USD 17,200.",1111470863,,,,,,,,,,,,,,,
2924,"I am an investor of $Klaytn and I have noticed that it has had an exponential growth in the last days,what are the profits of holding in the long term?  I would like to see it listed on more exchanges! Thank you!",1111470863,,,,,,,,,,,,,,,
2925,What is the biggest challenge that Klaytn is currently facing in front of growing towards mass adoption?,1111470863,,,,,,,,,,,,,,,
2926,What is the biggest challenge that Klaytn is currently facing in front of growing towards mass adoption?,1111470863,,,,,,,,,,,,,,,
2927,"Whales always hold the crypto universe for a reason.. they were the one`s blindly investing big seeing a return in years time , Since 2009 when BTC started those who knew this project will be global kept on stocking until today they have a new high in 11 years or so",1111470863,,,,,,,,,,,,,,,
2928,"Welcome, Feel Free to talk in group ☺️ And do click Pin Post above for our Activities. Especially OKB Price Prediction and the Trading Contest Mr Nhan",1111470863,,,,,,,,,,,,,,,
2929,"Best hardware wallet on the market......not secure! 

Unless you mean the idiots who were caught in a fishing scam that connected there wallets via a web in an email and got scammed!! 

Not the wallets fault that's user error!",1111470863,,,,,,,,,,,,,,,
2930,BApp development team (Blockchain App). This is the most important part of the Klaytn ecosystem and is also different from other Blockchain projects. Can you elaborate on Klaytn's applications in life?,1111470863,,,,,,,,,,,,,,,
2931,What kind of use-cases does the LON token have? What kind of value does it play and bring to LON ecosystem?,1111470863,,,,,,,,,,,,,,,
2932,"Hi there, we are currently experiencing delay in freebitcoins withdrawal due to high volume in blockchain.Apologize for any inconvenient cause and we are looking into this issue to be sorted out as soon as possible.Thank you for your patience and kind understanding.",1111470863,,,,,,,,,,,,,,,
2933,"I just bought xrp, looks like it bottomed. Just like corona market, how can something dump when everyones sold",1111470863,,,,,,,,,,,,,,,
2934,"Although ETH 2.0 is delayed to next year, but it will solve all exist problem of ETH and become the best choise for dApps in future, so do you think this is a threat for Your project and how could you overcome this barrier?",1111470863,,,,,,,,,,,,,,,
2935,"🔥Group Campaigns This Week🔥

✅ Community Referral & OKB Gala
💰$7000 Prize Pool
⏰ Dec 3 -11
🔗 https://t.me/OKExOfficial_English/1035517
Reward details: https://www.okex.com/promotion/MNFEI4

🌟$KLAY Klaytn AMA
💰1,000 KLAY
⏰12:00 Dec 4 (Friday)
🔗 https://t.me/OKExOfficial_English/1021301

📚OKEx 101 Season 4: A Guide to OKB and OKExChain
💰$2500 Prize Pool
⏰ 13:00 Nov 30 (Mon), Dec 2 (Wed), 13:30 Dec 4 (Fri) and Dec 7 (Mon)
🔗https://t.me/OKExOfficial_English/1003911

🎁 Giveaway Festival - Win from $Million Prize Pool!💰
🔗 https://telegra.ph/Giveaway-Festival-One-game-away-from-Multimillion-BTC-Giveaway-12-01

📈TGIF Thank God Its Flying
⏰  07:00, Dec 3 - 6
🔗 https://t.me/OKExOfficial_English/1026163

*All time stated are in UTC.",1111470863,,,,,,,,,,,,,,,
2936,"Do you see who your biggest competitors are right now, and what do you think of your own projects in comparison to those projects? and what weaknesses in your project need to be addressed in order for users to choose your project over a competitor?",1111470863,,,,,,,,,,,,,,,
2937,"I am a investor and I only care about prospect of a crypto that I chose, tell me the reason why I should choose your project over the existing one ? What is your coin advantage that can convince me to change from my favorite token/coin ?",1111470863,,,,,,,,,,,,,,,
2938,What's the  Algorithms which are used by Klaytn for fast and scalable transactions ? What kind of measures will be implemented to secure the chain with sharding and its security liabilities?,1111470863,,,,,,,,,,,,,,,
2939,"What is the structure of this project  , is it decentralised or a open sourced protocol where everybody can contribute? If so, how does the governance plan on being handled?",1111470863,,,,,,,,,,,,,,,
2940,"Hello Mr @Lord_beerus_samma my question is: 

What are the staking rewards for FRONTIER and how can I stake FRONTIER token and also tell us the platform and tell the telegram group for the same?",1111470863,,,,,,,,,,,,,,,
2941,How important is the community to Klaytn Project ? What role do Klaytn Project members play in your Ecosystem?,1111470863,,,,,,,,,,,,,,,
2942,"Hello! ✌️

I have a several questions againg, Palash 😄:

1) I remember reading once that you will give rewards for being active in the application. Can you tell us how this will happen: what kind of activity will be given bonuses, what will be the bonuses?
2) Is there any info how much people use Frontier App per day? 
3) When u will add ability to manage MetaMask  assets in Frontier App? 
4) Who is faster: Flash or Quicksilver?
5) Will u support tokenize real life assets ?",1111470863,,,,,,,,,,,,,,,
2943,"As a community driven project, how can I contribute my quota to your success? Do you have a Global ambassadorial Program or Referral Reward System? Do I get any benefits from holding $FRONT token in the long term?",1111470863,,,,,,,,,,,,,,,
2944,"Hi Pankaj, the Satoshi withdrawal is available now. But there are so many customers withdraw the Satoshi, so the withdraw system is busy and it will be delay some time.",1111470863,,,,,,,,,,,,,,,
2945,You recently introduced your own hardware wallet - what tokens can we currently store there and how is it different from similar solutions already on the market?,1111470863,,,,,,,,,,,,,,,
2946,"How will the loss allowance fund be financed and in what situations will it cover the loss?
What privileges do you offer for lending / borrowing, fixed income funds and integrations?",1111470863,,,,,,,,,,,,,,,
2947,The Transctions Speed is an issue for blockchain besides scalability. Does Klaytn provide a solution for Transctions Speed?,1111470863,,,,,,,,,,,,,,,
2948,"FRONT has a big volume considering it's a new project and not even on the 300 ranking, how much do u think it will impact the recent listing on wazirx in terms of  putting frontier on the eys of the audience?",1111470863,,,,,,,,,,,,,,,
2949,"In terms of regulation, are you fully compliant that will ensure peace of mind among investors? Do you think Klaytn is ready to face the challenge of government regulation to achieve that goal?",1111470863,,,,,,,,,,,,,,,
2950,"As you know Covid-19 has a large impact in the crypto Market, So How can your company maintain its project and also the team that are working hard during this pandemic?",1111470863,,,,,,,,,,,,,,,
2951,"@Oussama31000 @Bashboak @Indhira0413 @alimaxbn @Ekonurtahmid Welcome to the group and happy new year! Feel free to join our New Year Event for lucky draw!
https://t.me/OKExOfficial_English/1195358",1111470863,,,,,,,,,,,,,,,
2952,Can you list 1-3 killer features of Frontier that makes it ahead of its competitors? What is the competitive advantage your platform has that you feel most confident about ?,1111470863,,,,,,,,,,,,,,,
2953,What are the plans to educate and raise awareness and adoption among the community to make more people understand about the project easily??,1111470863,,,,,,,,,,,,,,,
2954,"The market in the upcoming dynamic season will be quite volatile, most investors will be less active by the end of this year, so Klaytn plans to organize any upcoming events to implement. More interesting for the crypto market as well as the year-end market?",1111470863,,,,,,,,,,,,,,,
2955,": I see Klaytn Network there are 3 parts, namely: Klaytn IDE, Klaytnscope, Klaytn Wallet. What I want to ask, is in the future Klaytn Developer will add other Parts such as Cross chain (Klaytn Crosschain), Dex market (KlaytnDex) or DeFi / Decentralized Finance (Klaytn DeFi)? Such a thing is very well known now in the world of cryptocurrency, is Klaytn also going there? Because this is related to Klaytn's Definition of ""is a service-centric blockchain platform with a mission: to trigger the mass-adoption of mass? blockchain experience for millions of users across the world.",1111470863,,,,,,,,,,,,,,,
2956,"As you know Covid-19 has a large impact in the crypto Market, So How can your company maintain its project and also the team that are working hard during this pandemic?",1111470863,,,,,,,,,,,,,,,
2957,Kindly Check the Pin post Above and Roll on to get the details of our current events and announcements.,1111470863,,,,,,,,,,,,,,,
2958,Q:Where does the project name come from? What does it mean for you and why did you choose that name for your project?,1111470863,,,,,,,,,,,,,,,
2959,"Karan Singh   Welcome, Feel Free to talk in group ☺️ And do click Pin Post above for our Activities. Especially our TGIF, Who's That Token & OKEx Weekend Prediction!",1111470863,,,,,,,,,,,,,,,
2960,"One of the most popular topics currently is ""staking"" alongside DeFi. What is Klaytns plan considering staking - do you have some other plans to increase the interest towarsd Klaytn?",1111470863,,,,,,,,,,,,,,,
2961,"How does KLAYTN introduce the concept of a service chain?, which builds a network structure where each company can selectively operate a private blockchain to maintain the privacy of customer data?",1111470863,,,,,,,,,,,,,,,
2962,"Marketing is a central element for every project, so that everyone knows the potential that a project can bring is vital to achieve the goals set. What is your strategy to attract new users and Investor to your platform and keep them long term.",1111470863,,,,,,,,,,,,,,,
2963,"The DeFi field is full of many projects, all of which provide functions such as lending,staking, and liquidity on multiple platforms. As we all know, marketing is essential for every project. What strategy do you plan to Klaytn to attract more Users, thus becoming the authoritative gateway, the preferred platform for DeFi? What are the benefits when I hold Klaytn ?",1111470863,,,,,,,,,,,,,,,
2964,KLAYTN has a circulating TPS (currently 3000 + TPS per second) compared to other platforms in order to allow large corporations to more easily keep the user pool and transaction process massive. How do I resolve security in large transactions?,1111470863,,,,,,,,,,,,,,,
2965,Currently most investors only care about profits at the moment but ignore the long-term benefits. So can you give them some advice why they should buy and hold this token/coin in the long term?,1111470863,,,,,,,,,,,,,,,
2966,"How is FRONTIER development going? Can you describe in detail current development efforts, market expansion plans, expected applications, and when will they become  commercially available?",1111470863,,,,,,,,,,,,,,,
2967,There has been a huge growing interest towards the DeFi products recently. What is your view on the expansion of DeFi and what is holding it back?,1111470863,,,,,,,,,,,,,,,
2968,"Q. How did you build an ecosystem of users, partners, and content creators, bringing best-in-class digital services to emerging markets?",1111470863,,,,,,,,,,,,,,,
2969,"Q. Marketing is a central element for every project, so that everyone knows the potential that a project can bring is vital to achieve the goals set. What is your strategy to attract new users and Investor to your platform and keep them long term.",1111470863,,,,,,,,,,,,,,,
2970,"🚨 OKEx Listing AMA series: LATAM CASH (LMCH)

🗣 Guest: CEO of Latam Cash, Alex Park 

🗓 TIme: 13:00 UTC, Dec 17 

📍 Venue: https://t.me/OKExOfficial_English 

⚡️Retweet Campaign⚡️ 
60 OKEx users will win up to 20,000 $LMCH🎁 
✔️ RT & @ 2 frds
✔️ Join #AMA with Alex Park (CEO)
✔️ Fill the form 
✔️ EXTRA bonus & 🧧 be given during the AMA 

More details",1111470863,,,,,,,,,,,,,,,
2971,Currently most investors only care about profits at the moment but ignore the long-term benefits. So can you give them some advice why they should buy and hold this token/coin in the long term?,1111470863,,,,,,,,,,,,,,,
2972,DeFi has become a very popular movement in crypto. Do klay on defi if so. Can you tell us about your plans to integrate this into your ecosystem?,1111470863,,,,,,,,,,,,,,,
2973,"Hi Mickabtc, Kindly wait until 9:00 am UTC Friday. You may refer https://www.okex.com/support/hc/en-us/articles/360052910871",1111470863,,,,,,,,,,,,,,,
2974,Hello Mr @Josephhung  What benefits do I get to the holder Klayth in the long term and how to generate separate money with his system including trading on the platforms?,1111470863,,,,,,,,,,,,,,,
2975,"20,000 is still possible in december but could also mean we can retest 14,000 area as well in december",1111470863,,,,,,,,,,,,,,,
2976,"What do you plan to achieve next with Klaytn - what are you planning more further on, in lets say three years of time from today?",1111470863,,,,,,,,,,,,,,,
2977,"I think you guys are doing very well! I just have a question related to the financial situation: Considering the bear market that has now lasted for some time, and might continue to do so for even longer; how is the Klaytn doing in terms of funding to be able to keep up the development of the product and introduce new partnerships for years to come?",1111470863,,,,,,,,,,,,,,,
2978,"Many DeFi protocols are clones of existing ones, can you show us your genuineness and key features that helps you stand out",1111470863,,,,,,,,,,,,,,,
2979,"As you know Covid-19 has a large impact in the crypto Market, So How can your company maintain its project and also the team that are working hard during this pandemic?",1111470863,,,,,,,,,,,,,,,
2980,"With linear scalability, how high you think Klaytn scalability can reach with the increase in a number of nodes/validators?",1111470863,,,,,,,,,,,,,,,
2981,A project that wants to travel long distances needs a specific and long-term plan. Klaytn . please share with us your strategy and vision to 2022?,1111470863,,,,,,,,,,,,,,,
2982,"Q:What is the plan to ensure sufficient liquidity on exchanges to fill market orders, especially as adoption increases and clients begin multiplying year-over-year for your project  ?",1111470863,,,,,,,,,,,,,,,
2983,👋 it's be so long. Nice to see you here. So you mean to say that BTC need to hit that ultimate bottom first on order to bounce back to the new ATH ?,1111470863,,,,,,,,,,,,,,,
2984,🗽What makes you feel confident about the survival & sustainable success of Your project in the near future?,1111470863,,,,,,,,,,,,,,,
2985,"You guys have the DApp development team (Blockchain App). This is the most important part of the Front ecosystem, and how is it different from other Blockchain projects?",1111470863,,,,,,,,,,,,,,,
2986,"How does KLAYTN introduce the concept of a service chain?, which builds a network structure where each company can selectively operate a private blockchain to maintain the privacy of customer data?",1111470863,,,,,,,,,,,,,,,
2987,DeFi has become a very popular movement in crypto. Do klay on defi if so. Can you tell us about your plans to integrate this into your ecosystem?,1111470863,,,,,,,,,,,,,,,
2988,Why does Klaytn still use Ethereum blockchain while it has a slow speed and high gas fee?Do you have any plans to launch your mainet or convert to other blockchains in the future?,1111470863,,,,,,,,,,,,,,,
2989,"Your platform is able to generate a huge amount of data about users preferences, strategies and behaviors. Are you already using those data? Do you plan to use them in the future as an additional source of profit?",1111470863,,,,,,,,,,,,,,,
2990,"There are some common problems in crypto. Such as scalability, Interoperability, security and Privacy. How does Frontier plan to resolve this problem?",1111470863,,,,,,,,,,,,,,,
2991,"How did you build an ecosystem of users, partners, and content creators, bringing best-in-class digital services to emerging markets??",1111470863,,,,,,,,,,,,,,,
2992,"-  If $FRONT is on your own mainnet, which blockchain do you use to get yield for users? Do you use the ETH network DeFi protocols exclusively? 🤔",1111470863,,,,,,,,,,,,,,,
2993,"How does KLAYTN introduce the concept of a service chain?, which builds a network structure where each company can selectively operate a private blockchain to maintain the privacy of customer data?",1111470863,,,,,,,,,,,,,,,
2994,"As a community driven project, how can I contribute my quota to your success? Do you have a Global ambassadorial Program or Referral Reward System? Do I get any benefits from holding $FRONT token in the long term?",1111470863,,,,,,,,,,,,,,,
2995,"What is your plans for global expansion,on building and developing or getting customers and users, or partnerships?",1111470863,,,,,,,,,,,,,,,
2996,"banking system in crypto mostly have problem with lack of efficient and fees, how does Latam Cash fix this issue?",1111470863,,,,,,,,,,,,,,,
2997,The DEFI bubble is pumping up every day and it's only a matter of time before it bursts. What do you think about this and can you be sure that Klaytn products will be in great demand in the long term? what are the ways that Klaytn Token generates profits/revenue to maintain your project and what is its revenue model ?,1111470863,,,,,,,,,,,,,,,
2998,What is the Klaytn you are addressing in the market? What is the opportunity you are exploring? What is the problem you are trying to solve?,1111470863,,,,,,,,,,,,,,,
2999,"Which area are you focusing on at the moment? (DeFi, Stake,Dapps..) and what is your goals in this year ?",1111470863,,,,,,,,,,,,,,,
3000,"PoC is a unique consensus mechanism of KLAYTN, can you introduce simply about it? How will it be different from POS? To be a ""voter"" on KLAYTN, what is the condition?",1111470863,,,,,,,,,,,,,,,
3001,Can you tell us what the main role of $Klay in your ecosystem? what is the utility and use cases of $Klay token ?,1111470863,,,,,,,,,,,,,,,
3002,There has been a huge growing interest towards the DeFi products recently. What is your view on the expansion of DeFi and what is holding it back?,1111470863,,,,,,,,,,,,,,,
3003,Watching the 15M descending broadening wedge and if it breaks out it will have a hard time pumping since the cloud will play as resistance,1111470863,,,,,,,,,,,,,,,
3004,"How do you plan to spread awareness about your project in different countries/regions where English is not spoken well like in Asia which has a large population and has the potential to be your users?
 Do you have local communities for them to let them better understand about your project?",1111470863,,,,,,,,,,,,,,,
3005,What are the plans to educate and raise awareness and adoption among the community to make more people understand about the project easily?,1111470863,,,,,,,,,,,,,,,
3006,What is Klaytn plan to gain adoption fast enough that the market will not be saturated with other similar project by now and what advantage could you offer?,1111470863,,,,,,,,,,,,,,,
3007,What is really the mission and vision of this Klaytn project? is it simply strengthening the community management system so that DeFi can mature?,1111470863,,,,,,,,,,,,,,,
3008,The current trend is FARMING ... Can you tell me how Klaytn takes advantage of FARMING?  What benefits does Klaytn get from this?,1111470863,,,,,,,,,,,,,,,
3009,"⚡⚡We all know that there are many problems with the Ethereum network: scalability issues, high gas costs, slow speeds, etc. So, why did you choose to build a token on the ERC-20 blockchain ecosystem? Why not build it on some scalable blockchain?",1111470863,,,,,,,,,,,,,,,
3010,Community support is one of the biggest aspects of a project’s success. Most projects have programs that interact with their users. Does you have any special plans to attract and expand the community and improve the user experience?,1111470863,,,,,,,,,,,,,,,
3011,What is really the mission and vision of this Klaytn project? is it simply strengthening the community management system so that DeFi can mature?,1111470863,,,,,,,,,,,,,,,
3012,"Q. Collaboration and partnerships are one of the cornerstones to making DeFi more widespread, Can you share some of the partnerships you have formed with existing blockchain foundations recently?",1111470863,,,,,,,,,,,,,,,
3013,"Stable coins are hottest topic in crypto by many project,so where does Klaytn stand in this, Any plan for Klaytn stable coin.What is Klaytn 's strategy and Roadmap in 2020 ? What was the biggest milestone Mantradao had so far? What is plan in the next years?",1111470863,,,,,,,,,,,,,,,
3014,"after getting down from this trend , we will see where we will head it , probably if 61.8% touched ( as @forex_thunder think it will touch ) for continuation we will get back fast above 50% from 61.8% touch",1111470863,,,,,,,,,,,,,,,
3015,"I’m a developer, and I’m interested in contributing to your project  alongsides earning, Do you have any Bug Bounty to check for vulnerabilities ?",1111470863,,,,,,,,,,,,,,,
3016,"Hi Alexis. Sorry for the inconvenience, the reward will be distributed as soon as possible. Thank you",1111470863,,,,,,,,,,,,,,,
3017,"Every successful project has a few stories behind the scenes, what’s story behind Klaytn success? What was that vision when it first emerged as an idea? Are there any special prototypes or upcoming Klaytn updates that you want to share with us?",1111470863,,,,,,,,,,,,,,,
3018,Why would dapp developers choose Frontier to develop a dapp? how do you encourage developers to build applications on the blockchain?,1111470863,,,,,,,,,,,,,,,
3019,Q:Currently most investors only care about profits at the moment but ignore the long-term benefits. So can you give them some advice why they should buy and hold this token/coin in the long term?,1111470863,,,,,,,,,,,,,,,
3020,"Partnerships are also very Important factor for any Project for Project's Growth & Developments.. So, Who are your Partners & Which Partnerships we can see in Future from Latamcash",1111470863,,,,,,,,,,,,,,,
3021,Can you tell us what the main role of $Klay in your ecosystem? what is the utility and use cases of $Klay token ?,1111470863,,,,,,,,,,,,,,,
3022,"Hi Emanuel, apologies for the delay in responding to your inquiry, I had some with my system earlier. 
Please report to @notoscam and block the account. Admins don't DM users at any cost.",1111470863,,,,,,,,,,,,,,,
3023,What strategy will you implement to bring non-crypto-natives into your ecosystem? How do you keep a balance between developing the technology and also improving the value of your token?,1111470863,,,,,,,,,,,,,,,
3024,"What is the current target market for Klaytn? &Do you have any plans for rapid growth in terms of users, global markets and partners?",1111470863,,,,,,,,,,,,,,,
3025,"Q. Marketing is a central element for every project, so that everyone knows the potential that a project can bring is vital to achieve the goals set. What is your strategy to attract new users and Investor to your platform and keep them long term.",1111470863,,,,,,,,,,,,,,,
3026,"As you know Covid-19 has a large impact in the crypto Market, So How can your company maintain its project and also the team that are working hard during this pandemic?",1111470863,,,,,,,,,,,,,,,
3027,"With linear scalability, how high you think Klaytn scalability can reach with the increase in a number of nodes/validators?",1111470863,,,,,,,,,,,,,,,
3028,"Partnerships are crucial for Adoption, so can you tell us what partners you have currently and future partnerships",1111470863,,,,,,,,,,,,,,,
3029,"I think you guys are doing very well! I just have a question related to the financial situation: Considering the bear market that has now lasted for some time, and might continue to do so for even longer; how is the Klaytn doing in terms of funding to be able to keep up the development of the product and introduce new partnerships for years to come?",1111470863,,,,,,,,,,,,,,,
3030,Can you list some of the features with which you are most confident about your platform? How can you advertise your project worldwide and make it popular?,1111470863,,,,,,,,,,,,,,,
3031,Q:Each project has interesting stories before it is created. So can you tell people about the story that gave you the motivation to build and develop a great project like yours?,1111470863,,,,,,,,,,,,,,,
3032,"The community is the key to the success of the project. Therefore, in addition to organizing the AMA, what strategies must Klaytn take to reach out and develop new investors? . 
What is the main difference between Klaytn and other projects?

What makes you different?",1111470863,,,,,,,,,,,,,,,
3033,"Many investors hit and run in the sell and sell session after listing on the first exchange, How did Your project prevent early investors from selling their tokens and what benefits you would give them?",1111470863,,,,,,,,,,,,,,,
3034,Hello Mia Tony welcome to OKEx. Please check the pinned messages to participate in the community events. Great day ahead.,1111470863,,,,,,,,,,,,,,,
3035,"Adoption is one of the important factors that all sustainable blockchain projects should focus to be more attractive in the investors' eyes. Can you tell me what KLAY has done and plan to do to achieve Adoption in reality, real use cases, our real society?",1111470863,,,,,,,,,,,,,,,
3036,"One of the most popular topics currently is ""staking"" alongside DeFi. What is Klaytns plan considering staking - do you have some other plans to increase the interest towarsd Klaytn?",1111470863,,,,,,,,,,,,,,,
3037,Your project looks good but it confuses me that there are so many other good Blockchain project. Why should I pay attention in Your project to give it the importance it deserves? What are your planning to achieve with your project?,1111470863,,,,,,,,,,,,,,,
3038,What are the main use cases of the front token in the Frontier ecosystem? How does it help long-term investors?,1111470863,,,,,,,,,,,,,,,
3039,Please tell us more about farming on your platform. How can I get LON tokens and on which trading platform can I sell,1111470863,,,,,,,,,,,,,,,
3040,"Hello Mr @Josephhung , How can I download the mobile application 📲, can you share the link for me to download it to my mobile at once?",1111470863,,,,,,,,,,,,,,,
3041,Hello Saeed welcome to OKEx! Please feel free to join our pinned event and enjoy interacting with our fellow group members.,1111470863,,,,,,,,,,,,,,,
3042,"Many investors only care about  token price and their profit in short term while only small part of them cares about long term and project health as well as tech. So, does Klaytn team have a solution to balance this?",1111470863,,,,,,,,,,,,,,,
3043,"What do you plan to achieve next with Klaytn - what are you planning more further on, in lets say three years of time from today?",1111470863,,,,,,,,,,,,,,,
3044,"What is the team's orientation and development plan for 2020 in the Defi region, why do you think Defi, this immature term, has a future? What results do you expect to achieve?",1111470863,,,,,,,,,,,,,,,
3045,"Q,,,
Can you list  killer features project that makes it ahead of its competitors? What is the competitive advantage your platform has that you feel most confident about ?",1111470863,,,,,,,,,,,,,,,
3046,"If $FRONT is on your own mainnet, which blockchain do you use to get yield for users? Do you use the ETH network DeFi protocols exclusively?",1111470863,,,,,,,,,,,,,,,
3047,"Recently, hacker incidents often occur in our cryptocurrency world. What does Klaytn think about this? Does Klaytn have its own insurance and guarantee to prevent its platform from being hacked?",1111470863,,,,,,,,,,,,,,,
3048,"As your tean says that ""Fontier Wallet will tie in all of our wallets into one integrated view with the concept of wallet composability to DeFi"",will it be more secure for us than using multiple wallets and addresses?",1111470863,,,,,,,,,,,,,,,
3049,"Do you have any reward programme event ongoing or upcoming,please give us details  & do you have any ambassador programme also?  Many community organize event for attract more people. It is also main thing for attract investors.",1111470863,,,,,,,,,,,,,,,
3050,"Thank you all for participating in today’s session. 

If you have any questions pertaining to today’s topic, please feel free to post your question with a hashtag #OKEx101. Your questions will be addressed in a timely manner by our professional support members and may be featured on our FAQ list for future new joiners.   😁",1111470863,,,,,,,,,,,,,,,
3051,Currently most investors only care about profits at the moment but ignore the long-term benefits. So can you give them some advice why they should buy and hold this token/coin in the long term??,1111470863,,,,,,,,,,,,,,,
3052,Many investor only focus on the price of token in short term instead of real value of project. Can you (as a Klaytn Team) tell us the motivation and benefits for investors to long term?,1111470863,,,,,,,,,,,,,,,
3053,What is the biggest challenge that Klaytn is currently facing in front of growing towards mass adoption?,1111470863,,,,,,,,,,,,,,,
3054,"MakerDAO, Compound,
Set Protocol, Uniswap,
How do you provide tracking support for dY / dX?

How will gasless transactions be provided for certain DeFi operations within the Frontier? What is the significance of your partnership with Biconomy for gasless transactions and how will it mediate?",1111470863,,,,,,,,,,,,,,,
3055,Do the token holders have right to participate in the governance of the project? On what kind of decisions can they vote on about the project??,1111470863,,,,,,,,,,,,,,,
3056,"Hi there, each coins have their own wallet upgrade and individually different from each other, our related team has been pushed on MXT wallet upgrade, please keep posted in future time",1111470863,,,,,,,,,,,,,,,
3057,"Can you please reflect on the #Frontier Fund strategy? What where your learnings, have you as a team changed your mindset and your strategy regarding product (as in building on FRONT)",1111470863,,,,,,,,,,,,,,,
3058,KLAYTN has a circulating TPS (currently 3000 + TPS per second) compared to other platforms in order to allow large corporations to more easily keep the user pool and transaction process massive. How do I resolve security in large transactions?,1111470863,,,,,,,,,,,,,,,
3059,Hello Stephanie Williams welcome to OKEx. Please check the pinned messages to participate in the community events. Great day ahead.,1111470863,,,,,,,,,,,,,,,
3060,You organized a very profitable AMA meeting and received many questions related to utilities and technology- looking forward to the future ... Now I want to ask what do you want from the public?,1111470863,,,,,,,,,,,,,,,
3061,What is the biggest challenge that Klaytn is currently facing in front of growing towards mass adoption?,1111470863,,,,,,,,,,,,,,,
3062,"For holding cen...we get every week 2 times 2.5% and we can instant trade him no restrictions 
Thats why i love cen...",1111470863,,,,,,,,,,,,,,,
3063,What are your plans to educate and raise awareness and adoption among the community to make more people understand  # Klaytn  Protocol and its technology?,1111470863,,,,,,,,,,,,,,,
3064,"Many investors only care about  token price and their profit in short term while only small part of them cares about long term and project health as well as tech. So, does Klaytn team have a solution to balance this?",1111470863,,,,,,,,,,,,,,,
3065,"How does KLAYTN introduce the concept of a service chain?, which builds a network structure where each company can selectively operate a private blockchain to maintain the privacy of customer data?",1111470863,,,,,,,,,,,,,,,
3066,Projects that are not traded on major exchanges remain unnoticed. What do you think about listing the token on the leading exchanges?,1111470863,,,,,,,,,,,,,,,
3067,What is LATAM CASH business model? Who are your potential customers and which markets are you targeting on?,1111470863,,,,,,,,,,,,,,,
3068,What are some milestones to look forward to? What do you predict your largest challenges will be in the future? How do you plan to address them?,1111470863,,,,,,,,,,,,,,,
3069,"Q. Marketing is a central element for every project, so that everyone knows the potential that a project can bring is vital to achieve the goals set. What is your strategy to attract new users and Investor to your platform and keep them long term.",1111470863,,,,,,,,,,,,,,,
3070,"From your website , we can submit problem, suggestion, idea or bug report and get reward, where we can submit that?",1111470863,,,,,,,,,,,,,,,
3071,Do the token holders have right to participate in the governance of the project? On what kind of decisions can they vote on about the project?,1111470863,,,,,,,,,,,,,,,
3072,"Can you provide an overview of your tokenomics? Will the design of the token increase and decrease with the success of the platform, does it include any scarce pathways, such as equity, storage, or burning?",1111470863,,,,,,,,,,,,,,,
